population,RAYON,NOTE,geometry
355.0,Алатауский,ул.Акжазык (Улжан-1)- ул.Жалайыри (Улжан-1)- ул.Куренкулак (Улжан-1),POINT (76.87488415760858 43.30251274916109)
90.0,Жетысуский,пр.Рыскулова- ул.Бокейханова Алиханова,POINT (76.90389781535137 43.27713257447085)
315.0,Алатауский,ул.Бозарал (Улжан-1)- ул.Такежанова (Улжан-1)- ул.Акжазык (Улжан-1)- ул.Акжар (Улжан-1),POINT (76.87569827428514 43.30069062501644)
31.0,Жетысуский,ул.Ратушного Юрия,POINT (76.91163453043512 43.28722863258639)
14.0,Жетысуский,ул.Ратушного Юрия,POINT (76.91146834264161 43.28395763723874)
39.0,Жетысуский,ул.Бокейханова Алихана,POINT (76.90605613662986 43.28387744557003)
115.0,Алатауский,ул.Акдала (Улжан-2)-ул.Байсеитова (Улжан-2)-ул.Бесшатыр (Улжан-2),POINT (76.88461336641231 43.30436175335095)
197.0,Алатауский,ул.Байсерке (Улжан-2)-ул.Акдала (Улжан-2)-ул.Бесшатыр (Улжан-2)-ул.Бертайкызы (Улжан-2),POINT (76.88118151536737 43.30331558010853)
193.0,Алатауский,ул.Байсерке (Улжан-2)-ул.Бертайкызы (Улжан-2)-ул.Бесшатыр (Улжан-2)-ул.Байсеитова (Улжан-2),POINT (76.88388473461498 43.302852430513404)
136.0,Алатауский,ул.Жетыген (Улжан-2)-ул.Байтак (Улжан-2)-ул.Байсерке (Улжан-2)-ул.Бертайкызы (Улжан-2),POINT (76.88079207388184 43.3010041855261)
143.0,Алатауский,ул.Акдала (Улжан-2)-ул.Бесшатыр (Улжан-2),POINT (76.88148975831879 43.30523168518097)
133.0,Алатауский,ул.Бертайкызы (Улжан-2)- ул.Байсеитова (Улжан-2),POINT (76.88144263366603 43.29650826493673)
134.0,Алатауский,ул.Бертайкызы (Улжан-2)- ул.Керегетас (Улжан-2),POINT (76.87825146719285 43.29554893818455)
89.0,Алатауский,Бертайкызы (Улжан-2),POINT (76.87723965668067 43.2942512621448)
223.0,Алатауский,ул.Жетыген (Улжан-2)-ул.Бертайкызы (Улжан-2)-ул.Байсерке (Улжан-2)-ул.Байсеитова (Улжан-2),POINT (76.8832506282831 43.30065392413005)
155.0,Алатауский,ул.Кокжайлау (Улжан--2)- ул.Жетыген (Улжан-2)- ул.Бертайкызы (Улжан-2),POINT (76.88037678089053 43.29882661085362)
119.0,Алатауский,ул.Кокжайлау (Улжан-2)-ул.Бертайкызы (Улжан-2)-ул.Жетыген (Улжан-2)-ул.Байсеитова (Улжан-2),POINT (76.88249830277556 43.298533209825386)
117.0,Алатауский,ул.Керегетас (Улжан-2)- ул.Кокжайлау (Улжан-2)- ул.Бертайкызы (Улжан-2),POINT (76.87939240707186 43.29691450841593)
11.0,Алатауский,мкр.Улжан-1,POINT (76.87214678003247 43.29893821612739)
158.0,Жетысуский,ул.Омарова Ильяса,POINT (76.92290339691499 43.30918933184032)
20.0,Жетысуский,ул.Омарова Ильяса,POINT (76.92835673051296 43.30612348906114)
273.0,Алатауский,ул.Бозарал (Улжан-1)- ул.Сулутобе (Улжан-1)- ул.Акжазык (Улжан-1)- ул.Жалайыри (Улжан-1),POINT (76.87027043147314 43.3014037007694)
245.0,Алатауский,ул.Бозарал (Улжан-1)- ул.Акжар (Улжан-1)- ул.Акжазык (Улжан-1-)ул.Сулутобе (Улжан-1),POINT (76.86731037605354 43.30171834753498)
72.0,Жетысуский,ул.Омарова Ильяса,POINT (76.92583683321796 43.30768768107194)
206.0,Алатауский,ул.Жаналык (Улжан-1)- ул.Сулутобе (Улжан-1)- ул.Бозарал (Улжан-1)- ул.Жалайыри (Улжан-1),POINT (76.86997185398005 43.29927384973679)
171.0,Алатауский,ул.Бозарал (Улжан-1)- ул.Сулутобе (Улжан-1)- ул.Карабулак (Улжан-1),POINT (76.86703377089304 43.30005169014758)
105.0,Алатауский,ул.Карабулак (Улжан-1)- ул.Сулутобе (Улжан-1)- ул.Бескайнар (Улжан-1),POINT (76.86813628752357 43.29829601949536)
53.0,Алатауский,ул.Бертайкызы (Улжан-2),POINT (76.8753932279654 43.29252307479281)
108.0,Жетысуский,ул.Омарова Ильяса,POINT (76.91833720238449 43.31268498640426)
411.0,Алатауский,ул.Жаналык (Улжан-1)- ул.Такежанова (Улжан-1)- ул.Бозарал (Улжан-1)- ул.ан (Улжан-1),POINT (76.8749478319929 43.298601958170806)
294.0,Жетысуский,ул.Омарова Ильяса ,POINT (76.9219668790319 43.312023674501916)
280.0,Алатауский,ул.Егинсу (Улжан-1)- ул.Такежанова (Улжан-1)- ул.Жаналык (Улжан-1)- ул.Бескарагай (Улжан-1),POINT (76.87394760374013 43.29635430735121)
123.0,Алатауский,ул.Егинсу (Улжан-1)- ул.Жалайыри (Улжан-1)- ул.Такежанова (Улжан-1),POINT (76.8715713713809 43.29666807069471)
139.0,Алатауский,ул.Бескайнар (Улжан-1)- ул.Жаналык (Улжан-1)- ул.Жалайыри (Улжан-1)- ул.Егинсу (Улжан-1),POINT (76.86966887449282 43.29654803686036)
102.0,Алатауский,ул.Кайнар (Улжан-1)- ул.Кадыргали (Улжан-1),POINT (76.86905447266814 43.28932050696448)
13.0,Алатауский,ул.Кадыргали (Улжан-1),POINT (76.86852181368455 43.28573620127124)
51.0,Жетысуский,ул.Азовская,POINT (76.92663269252701 43.27934201495873)
130.0,Алатауский,ул.Кадыргали (Улжан-1),POINT (76.86776007168187 43.282420810471336)
8.0,Алатауский,ул.Кадыргали (Улжан-1),POINT (76.86736873438727 43.27893384824586)
319.0,Алатауский,ул.Екпенди (Улжан-1)- ул.Жалайыри (Улжан-1)- ул.Егинсу (Улжан-1),POINT (76.87213336996064 43.294630239614406)
195.0,Алатауский,ул.Жалайыри (Улжан-1)- ул.Такежанова (Улжан-1)- ул.Кадыргали (Улжан-1),POINT (76.87134857320599 43.2931024510816)
12.0,Жетысуский,ул.Жансугурова Ильяса,POINT (76.93096684435066 43.29537910577433)
386.0,Жетысуский,ул.Жансугурова Ильяса- пр.Рыскулова,POINT (76.93284867437679 43.293148494265694)
177.0,Алатауский,ул.Кокпекты (Улжан-1)- ул.Екпенди (Улжан-1)- ул.Жалайыри (Улжан-1)- ул.Такежанова (Улжан-1),POINT (76.86962341263099 43.29258572766036)
180.0,Алатауский,мкр.Шанырак-1,POINT (76.85934900415809 43.28281251617918)
144.0,Алатауский,мкр.Шанырак-1,POINT (76.86093344298841 43.28304874906863)
212.0,Алатауский,мкр.Шанырак-1,POINT (76.86283489637917 43.28255979300934)
264.0,Жетысуский,ул.Полежаева- ул.Новгородская- ул.Кок айдай,POINT (76.9255768753232 43.27069531235342)
181.0,Алатауский,мкр.Шанырак-1,POINT (76.86347981748247 43.281105899197904)
71.0,Жетысуский,ул.Новгородская- Сейфуллина пр.,POINT (76.92848756243703 43.274071999664)
192.0,Алатауский,мкр.Шанырак-1,POINT (76.86420966118871 43.283744050429426)
214.0,Жетысуский,ул.Казыбаева Какимжана,POINT (76.92101900901129 43.276568387208954)
186.0,Алатауский,мкр.Шанырак-1,POINT (76.86203241716254 43.28399730116571)
79.0,Алатауский,мкр.Шанырак-1,POINT (76.86031976066438 43.28439614529792)
60.0,Жетысуский,ул.Казыбаева Какимжана,POINT (76.9178141660722 43.275347481426195)
93.0,Алатауский,мкр.Шанырак-1,POINT (76.85891798639723 43.28424417908334)
224.0,Жетысуский,ул.Черновицкая,POINT (76.91100621546698 43.27034564962921)
304.0,Алатауский,мкр.Шанырак-1,POINT (76.86029116840257 43.2812889401824)
131.0,Алатауский,мкр.Шанырак-1,POINT (76.86215591434559 43.28032498235474)
116.0,Жетысуский,ул.Галилея- ул.Черновицкая,POINT (76.90766730045738 43.2720324988214)
120.0,Жетысуский,ул.Черновицкая- ул.Бокейханова Алихана,POINT (76.90968868640486 43.27237196247119)
306.0,Жетысуский,ул.Галилея,POINT (76.90865168486268 43.2701971841762)
266.0,Алатауский,мкр.Шанырак-1,POINT (76.86354916440129 43.27802982525633)
29.0,Алатауский,мкр.Шанырак-1,POINT (76.86175506806428 43.27682655432878)
3.0,Алатауский,ул.Кокорай (Самгау),POINT (76.86275434010616 43.274318951519874)
111.0,Жетысуский,мкр.Кемел,POINT (76.93636752356153 43.37768630708532)
336.0,Алатауский,ул.Кокорай (Самгау),POINT (76.86178386165145 43.271711454665514)
98.0,Жетысуский,мкр.Кемел,POINT (76.93630522347567 43.37364849635356)
60.0,Жетысуский,мкр.Кемел ул.Жолымбет,POINT (76.93387723274321 43.37439496300833)
362.0,Алатауский,мкр.Тупркестан- ул.АКСУ- ул.ДЕГЕРЕС- ул.АЗАТТЫК,POINT (76.85271584403245 43.2746511748297)
61.0,Жетысуский,мкр.Кемел,POINT (76.94624085869346 43.37933523385749)
314.0,Алатауский,"УЛ.ЕГИЗТОБЕ,УЛ.ДЕГЕРЕС,УЛ.АКСУ",POINT (76.85359884262579 43.27294999218226)
55.0,Жетысуский,мкр.Кемел,POINT (76.95118383607328 43.37886527832278)
351.0,Алатауский,мкр.Туркестан-ул.Аксу (Туркестан)-ул.Аксункар (Самгау)-ул.Ырысты (Самгау),POINT (76.85460516611349 43.270753962275016)
153.0,Жетысуский,ул.Галилея- ул.Бокейханова Алихана- ул.Черновицкая,POINT (76.90710765565505 43.27397841947686)
138.0,Алатауский,мкр.Шанырак-1,POINT (76.86045758095665 43.27978838469116)
152.0,Жетысуский,ул.Галилея- ул.Бокейханова Алихана,POINT (76.90576204023513 43.275367827198025)
117.0,Алатауский,мкр.Шанырак-1,POINT (76.86123724345772 43.27898968047107)
3.0,Жетысуский,пр.Рыскулова- ул.Бокейханова,POINT (76.90861187070455 43.27858937828963)
4.0,Жетысуский,ул.Бокейханова- пер.Аэродромный,POINT (76.90988880084657 43.276674763734825)
600.0,Алатауский,ул.Аксункар (Самгау)-ул.Зеленая (Самгау)-ул.Тумар (Самгау),POINT (76.85881116916791 43.271448863416346)
7.0,Жетысуский,мкр.Кемел,POINT (76.9473847677023 43.36654989197773)
436.0,Жетысуский,мкр.Кемел,POINT (76.95043124039333 43.36503514677097)
45.0,Жетысуский,мкр.Кемел,POINT (76.94532520953196 43.36360666528137)
43.0,Жетысуский,мкр.Кемел,POINT (76.94830905585273 43.36230153113888)
229.0,Жетысуский,мкр.Кемел,POINT (76.94358719234037 43.36114066008525)
295.0,Алатауский,ул.Аксункар (Самгау)-ул.Арычная (Самгау)-ул.Кокшокы (Самгау)-ул.Лесная (Самгау),POINT (76.8568655618203 43.26883072683993)
42.0,Жетысуский,мкр.Кемел,POINT (76.9319379723611 43.36603438122015)
113.0,Жетысуский,мкр.Кемел,POINT (76.93548222282067 43.36842333278915)
393.0,Алатауский,ул.Дорожная (Самгау)-ул.Аксункар (Самгау)-ул.Зеленая (Самгау)-ул.Тумар (Самгау),POINT (76.85929775450028 43.26910155976575)
712.0,Алатауский,мкр.13,POINT (76.8095105656945 43.28165761573133)
432.0,Алатауский,мкр.13,POINT (76.81073842655181 43.280233767174344)
459.0,Алатауский,ул.Кокорай (Самгау)-ул.Жайлы (Самгау),POINT (76.86123049745537 43.26798358323493)
291.0,Алатауский,пр.Рыскулова-ул.Магистральная (Самгау)-ул.Жайлы (Самгау)-ул.Кокорай (Самгау),POINT (76.86248785011497 43.26578498021442)
89.0,Алатауский,ул.Ырысты (Самгау)-ул.Дорожная (Самгау)-ул.Куренбел (Самгау),POINT (76.85733904896513 43.26638860386681)
168.0,Алатауский,ул.Арычная (Самгау)-ул.Дорожная (Самгау)-ул.Зеленая (Самгау),POINT (76.85897877394413 43.267398862569586)
